review_id,application_id,decision,review_comment,review_date,reviewed_by
REV829208,APP06478817,Approved,"All documents verified, cleared for activation.",20/02/2026,Lance Mitchell MD
REV243486,APP51121028,APPROVED,"KYC matches, no red flags.",2025-04-26 17:46:45,Jose White
REV438375,APP82580898,Approved,"All documents verified, cleared for activation.",2025-04-02,Jose White
REV329255,APP06414323,approved,Approved after manual PAN check.,03-Sep-2025,Alisha Duffy
REV800363,APP00130484,APPROVED,"KYC matches, no red flags.",27-Aug-2025,Jose White
REV119084,APP79716676,Approved,,18-May-2026,Catherine James
REV307870,APP93376160,approved,"All documents verified, cleared for activation.",05-10-2025,Grant Glass
REV321465,APP95780673,approved,"KYC matches, no red flags.",2025-05-11,James Barrett
REV085407,APP49918686,APPROVED,"All documents verified, cleared for activation.",2026-02-28 04:19:15,Catherine James
REV621107,APP07927410,APPROVED,Approved after manual PAN check.,24/08/2025,Robin Coleman
REV048468,APP32328710,Approved,Approved after manual PAN check.,2025-02-08,Catherine James
REV083775,APP43216145,APPROVED,"KYC matches, no red flags.",03-Apr-2025,Grant Glass
REV632570,APP77398931,APPROVED,Approved after manual PAN check.,05/06/2025,Grant Glass
REV935707,APP36101941,approved,"KYC matches, no red flags.",10-04-2025,Catherine James
REV068470,APP45170565,APPROVED,Approved after manual PAN check.,2025-02-03,Grant Glass
REV390673,APP31799024,APPROVED,Approved after manual PAN check.,09-Jul-2025,Catherine James
REV021387,APP89114428,APPROVED,"All documents verified, cleared for activation.",2026-01-03,Lance Mitchell MD
REV829355,APP46146003,Approved,"KYC matches, no red flags.",2026-02-23 21:55:13,Robin Coleman
REV382963,APP25291548,Approved,Approved after manual PAN check.,2026-06-09,Alisha Duffy
REV416761,APP07011623,approved,,05-10-2025,Grant Glass
REV958099,APP53301740,approved,"KYC matches, no red flags.",2025-05-13,Grant Glass
REV773756,APP09939051,Approved,Approved after manual PAN check.,06-03-2026,Grant Glass
REV642774,APP84211455,APPROVED,"KYC matches, no red flags.",12/12/2025,Alisha Duffy
REV271416,APP23152589,approved,,16/06/2025,Jose White
REV807965,APP94401155,Approved,"KYC matches, no red flags.",09-29-2025,Grant Glass
REV401740,APP23050504,APPROVED,"KYC matches, no red flags.",01-Feb-2025,Lance Mitchell MD
REV185484,APP92579874,APPROVED,"KYC matches, no red flags.",2025-06-17,Lance Mitchell MD
REV068329,APP40020608,Approved,Approved after manual PAN check.,08/03/2026,Catherine James
REV051106,APP53713776,APPROVED,"All documents verified, cleared for activation.",2025-08-30 18:52:47,Alisha Duffy
REV722319,APP81870406,approved,Approved after manual PAN check.,2026-05-04,Alisha Duffy
REV033121,APP50055689,APPROVED,"All documents verified, cleared for activation.",2025-10-23,James Barrett
REV479982,APP10784241,approved,"KYC matches, no red flags.",03-Jun-2025,Grant Glass
REV773535,APP62734612,Approved,"All documents verified, cleared for activation.",07-Mar-2025,Lance Mitchell MD
REV304542,APP08656920,approved,"All documents verified, cleared for activation.",2025-04-30,Alisha Duffy
REV131685,APP37407781,approved,,2025-11-01 00:56:37,Grant Glass
REV982325,APP21976834,Approved,"All documents verified, cleared for activation.",10-27-2025,Grant Glass
REV420752,APP42816393,Approved,,07-23-2025,Jose White
REV089539,APP88389928,APPROVED,"All documents verified, cleared for activation.",08-01-2025,Catherine James
REV184643,APP75887008,APPROVED,Approved after manual PAN check.,2026-04-22,James Barrett
REV715350,APP61614928,APPROVED,Approved after manual PAN check.,2026-04-15 14:01:50,Jose White
REV755817,APP83620690,approved,Approved after manual PAN check.,2025-08-25,James Barrett
REV514168,APP98775691,Approved,"KYC matches, no red flags.",03-18-2025,Jose White
REV757859,APP46949985,APPROVED,"All documents verified, cleared for activation.",2026-05-25,Robin Coleman
REV891180,APP90720392,APPROVED,Approved after manual PAN check.,2025-11-01 16:53:05,Grant Glass
REV526460,APP29213296,approved,,2025-06-08 12:53:36,Alisha Duffy
REV734748,APP53810794,Approved,Approved after manual PAN check.,09/03/2026,Jose White
REV469249,APP76254261,Approved,Approved after manual PAN check.,24/12/2025,Lance Mitchell MD
REV527922,APP95300836,approved,Approved after manual PAN check.,02-10-2026,Catherine James
REV100616,APP85525589,approved,Approved after manual PAN check.,20/05/2025,Donna Long
REV830654,APP78794276,Approved,"KYC matches, no red flags.",23/02/2026,Alisha Duffy
REV266891,APP22184040,APPROVED,"KYC matches, no red flags.",2025-08-25 02:01:14,Lance Mitchell MD
REV216387,APP73734185,APPROVED,"KYC matches, no red flags.",05-05-2026,Grant Glass
REV499407,APP89760600,approved,"All documents verified, cleared for activation.",12-03-2025,James Barrett
REV458831,APP91554142,APPROVED,,05-25-2026,Donna Long
REV400473,APP17375384,APPROVED,Approved after manual PAN check.,2026-04-21 16:05:27,Grant Glass
REV195152,APP83370736,approved,"KYC matches, no red flags.",09-May-2026,James Barrett
REV493377,APP54368917,approved,"KYC matches, no red flags.",26-Apr-2025,Lance Mitchell MD
REV802171,APP90965862,approved,Approved after manual PAN check.,04-14-2026,Alisha Duffy
REV719926,APP14713393,APPROVED,"KYC matches, no red flags.",19/01/2026,Alisha Duffy
REV406111,APP27515974,Approved,"All documents verified, cleared for activation.",07-24-2025,James Barrett
REV870923,APP45726493,approved,"All documents verified, cleared for activation.",2026-02-01,Donna Long
REV829305,APP57461749,Approved,,22-Apr-2026,Robin Coleman
REV476734,APP87691990,approved,"KYC matches, no red flags.",04-Sep-2025,Alisha Duffy
REV463880,APP71256111,approved,Approved after manual PAN check.,17-Sep-2025,Donna Long
REV215261,APP94621438,APPROVED,"All documents verified, cleared for activation.",2025-06-27,Grant Glass
REV409115,APP17937688,Approved,Approved after manual PAN check.,2025-09-04,Donna Long
REV161529,APP21450686,Approved,Approved after manual PAN check.,17/09/2025,Alisha Duffy
REV187045,APP99681442,APPROVED,Approved after manual PAN check.,22-Aug-2025,Grant Glass
REV039656,APP00445831,APPROVED,"All documents verified, cleared for activation.",10-26-2025,Robin Coleman
REV438314,APP37868509,APPROVED,Approved after manual PAN check.,2025-05-17,Lance Mitchell MD
REV824653,APP72112800,APPROVED,"All documents verified, cleared for activation.",05-11-2026,James Barrett
REV153077,APP63709091,APPROVED,,19-Jun-2025,Catherine James
REV076757,APP93316523,Approved,Approved after manual PAN check.,16-Aug-2025,Jose White
REV150735,APP55618657,approved,"All documents verified, cleared for activation.",02-14-2025,James Barrett
REV649973,APP09600328,APPROVED,"All documents verified, cleared for activation.",05-May-2026,Grant Glass
REV932103,APP73787741,approved,Approved after manual PAN check.,2025-07-17,Donna Long
REV234500,APP55561678,APPROVED,"KYC matches, no red flags.",25/03/2026,Grant Glass
REV689452,APP05061695,APPROVED,"All documents verified, cleared for activation.",2025-09-16,James Barrett
REV895719,APP42716184,APPROVED,"KYC matches, no red flags.",04-Mar-2025,James Barrett
REV478242,APP18259137,APPROVED,"All documents verified, cleared for activation.",08/11/2025,Donna Long
REV691602,APP45863315,APPROVED,,2026-02-15 04:28:19,Donna Long
REV466258,APP64228900,APPROVED,Approved after manual PAN check.,2025-07-01 19:01:38,Donna Long
REV335633,APP58305626,APPROVED,"KYC matches, no red flags.",02-05-2025,James Barrett
REV627227,APP74076601,APPROVED,"KYC matches, no red flags.",2025-01-24,Jose White
REV373559,APP44653395,approved,,18/01/2026,Alisha Duffy
REV298456,APP03393425,approved,Approved after manual PAN check.,12/10/2025,Catherine James
REV494875,APP80787106,APPROVED,"KYC matches, no red flags.",2026-01-10,Jose White
REV834619,APP44376833,APPROVED,"All documents verified, cleared for activation.",2025-08-14,Donna Long
REV533146,APP82434500,Approved,"KYC matches, no red flags.",01-19-2025,James Barrett
REV027249,APP86696152,approved,,12/08/2025,Alisha Duffy
REV543279,APP48805484,approved,Approved after manual PAN check.,2026-04-07 18:33:52,Grant Glass
REV052478,APP34037860,APPROVED,Approved after manual PAN check.,03-06-2026,Jose White
REV816126,APP17630872,APPROVED,"All documents verified, cleared for activation.",08/07/2025,Robin Coleman
REV309585,APP00834081,APPROVED,Approved after manual PAN check.,17/12/2025,Robin Coleman
REV297016,APP09162680,approved,Approved after manual PAN check.,2025-07-30,Donna Long
REV672228,APP30473885,APPROVED,"All documents verified, cleared for activation.",01-29-2025,Robin Coleman
REV838118,APP86902038,Approved,"All documents verified, cleared for activation.",07-23-2025,Donna Long
REV645278,APP04013577,Approved,"KYC matches, no red flags.",22/12/2025,Robin Coleman
REV561871,APP75918924,APPROVED,Approved after manual PAN check.,2026-02-28 03:58:15,Grant Glass
REV395096,APP03096002,APPROVED,,16/12/2025,James Barrett
REV166962,APP27275525,APPROVED,,2025-10-11,James Barrett
REV807732,APP62892496,approved,"All documents verified, cleared for activation.",2026-05-27,James Barrett
REV451676,APP80069394,Approved,"KYC matches, no red flags.",03-Sep-2025,Catherine James
REV434565,APP76981609,approved,Approved after manual PAN check.,15/05/2025,Lance Mitchell MD
REV553737,APP76895150,APPROVED,Approved after manual PAN check.,08/02/2025,James Barrett
REV713521,APP70381023,Approved,"All documents verified, cleared for activation.",2025-06-09 21:34:07,Donna Long
REV263946,APP02476835,approved,Approved after manual PAN check.,2025-11-04,Catherine James
REV838162,APP78668221,approved,Approved after manual PAN check.,02-04-2026,James Barrett
REV036350,APP84628747,approved,Approved after manual PAN check.,2026-05-03,Catherine James
REV103735,APP47080642,approved,"KYC matches, no red flags.",20/02/2026,Catherine James
REV452771,APP39516753,Approved,Approved after manual PAN check.,2025-02-27,Jose White
REV404410,APP05284057,approved,"All documents verified, cleared for activation.",2026-06-15,Alisha Duffy
REV209382,APP85545837,approved,"KYC matches, no red flags.",04-07-2026,Grant Glass
REV145163,APP93586957,Approved,"All documents verified, cleared for activation.",2025-11-16 16:43:27,Robin Coleman
REV878415,APP18767371,APPROVED,Approved after manual PAN check.,19-Jan-2026,Catherine James
REV503129,APP14312573,Approved,"KYC matches, no red flags.",2026-04-25,Alisha Duffy
REV744825,APP01021470,Approved,"All documents verified, cleared for activation.",17-Jun-2025,James Barrett
REV465716,APP99909810,APPROVED,Approved after manual PAN check.,25-Jan-2026,Robin Coleman
REV532111,APP59683416,approved,,2025-09-30 08:34:11,Robin Coleman
REV429791,APP82585653,Approved,Approved after manual PAN check.,2025-05-18 09:15:30,James Barrett
REV954464,APP29306185,Approved,Approved after manual PAN check.,2025-07-03,Alisha Duffy
REV737514,APP91560483,Approved,"All documents verified, cleared for activation.",06-04-2026,Lance Mitchell MD
REV197141,APP86420910,Approved,"All documents verified, cleared for activation.",2025-02-06,Alisha Duffy
REV941461,APP22384668,APPROVED,"All documents verified, cleared for activation.",14-Jul-2025,James Barrett
REV737063,APP55459969,Approved,,14-Nov-2025,Grant Glass
REV181858,APP17991635,Approved,Approved after manual PAN check.,01-04-2025,Jose White
REV869393,APP83265378,APPROVED,"KYC matches, no red flags.",2026-05-21 14:15:33,Jose White
REV507533,APP06156890,Approved,"KYC matches, no red flags.",2026-04-30 22:42:05,Donna Long
REV450438,APP46048212,Approved,"KYC matches, no red flags.",2025-10-03 01:44:42,Donna Long
REV656700,APP75044562,approved,"All documents verified, cleared for activation.",27/06/2025,James Barrett
REV663118,APP77404167,APPROVED,"All documents verified, cleared for activation.",12-13-2025,Jose White
REV237290,APP51035374,approved,,2025-10-22 20:39:34,Jose White
REV990653,APP79941697,APPROVED,Approved after manual PAN check.,06/03/2026,Grant Glass
REV210546,APP15159847,approved,"All documents verified, cleared for activation.",2025-01-26 11:27:29,James Barrett
REV922980,APP65222631,Approved,"KYC matches, no red flags.",2026-05-15,James Barrett
REV163703,APP35675219,approved,Approved after manual PAN check.,27-Feb-2025,Robin Coleman
REV769669,APP28825463,APPROVED,"KYC matches, no red flags.",04-06-2025,Jose White
REV727788,APP61386823,APPROVED,,02-Nov-2025,James Barrett
REV720578,APP77224053,APPROVED,"All documents verified, cleared for activation.",16/05/2025,Robin Coleman
REV289226,APP33753428,approved,"All documents verified, cleared for activation.",2026-03-07 05:49:27,Jose White
REV989830,APP25693498,Approved,Approved after manual PAN check.,29/04/2026,Robin Coleman
REV438260,APP95655810,APPROVED,"KYC matches, no red flags.",24-Apr-2026,Robin Coleman
REV376218,APP05100725,APPROVED,Approved after manual PAN check.,2025-01-07,James Barrett
REV738035,APP51900389,Approved,"KYC matches, no red flags.",28-Jan-2026,James Barrett
REV599383,APP96239688,approved,"KYC matches, no red flags.",02-17-2026,Donna Long
REV061497,APP42875724,APPROVED,"All documents verified, cleared for activation.",2026-03-21 16:50:43,Catherine James
REV482735,APP97875282,APPROVED,"All documents verified, cleared for activation.",06-09-2025,Alisha Duffy
REV321430,APP96674908,APPROVED,,25/02/2025,Robin Coleman
REV985588,APP42477340,APPROVED,Approved after manual PAN check.,2025-11-24,Alisha Duffy
REV031405,APP25152422,approved,"KYC matches, no red flags.",2025-11-10,James Barrett
REV433457,APP52168986,approved,Approved after manual PAN check.,03-22-2026,James Barrett
REV045330,APP45198225,APPROVED,"KYC matches, no red flags.",2025-03-10,Catherine James
REV504837,APP85410468,APPROVED,Approved after manual PAN check.,2026-05-04,James Barrett
REV748729,APP88589324,Approved,"KYC matches, no red flags.",08-Dec-2025,Lance Mitchell MD
REV021668,APP75951246,Approved,Approved after manual PAN check.,2026-04-29,Robin Coleman
REV091899,APP93964692,APPROVED,"KYC matches, no red flags.",10-11-2025,Donna Long
REV803634,APP12330862,approved,Approved after manual PAN check.,06-17-2026,Donna Long
REV579385,APP00161273,approved,Approved after manual PAN check.,06-11-2026,Grant Glass
REV368970,APP98914850,approved,"KYC matches, no red flags.",07-20-2025,Alisha Duffy
REV243866,APP10543417,Approved,"All documents verified, cleared for activation.",2025-05-16 09:41:06,James Barrett
REV713451,APP43765528,APPROVED,"KYC matches, no red flags.",2025-12-12 14:47:53,Donna Long
REV056969,APP33530354,APPROVED,Approved after manual PAN check.,2025-06-30 00:49:31,James Barrett
REV113351,APP81309928,APPROVED,"All documents verified, cleared for activation.",10-12-2025,Catherine James
REV620104,APP04961675,approved,Approved after manual PAN check.,05-26-2026,Jose White
REV256447,APP94385318,Approved,"KYC matches, no red flags.",17/03/2026,Catherine James
REV089249,APP04250824,approved,Approved after manual PAN check.,08-05-2025,Lance Mitchell MD
REV109502,APP16105280,Approved,"KYC matches, no red flags.",2025-02-18,James Barrett
REV862990,APP54150732,Approved,"All documents verified, cleared for activation.",10/08/2025,Donna Long
REV008701,APP35125087,approved,Approved after manual PAN check.,2025-04-06 18:23:54,Lance Mitchell MD
REV158088,APP54588851,APPROVED,"KYC matches, no red flags.",01-19-2025,Donna Long
REV981796,APP22349480,APPROVED,,26/02/2025,Alisha Duffy
REV485735,APP77884356,approved,,2026-05-20,Donna Long
REV402956,APP44617639,Approved,"KYC matches, no red flags.",2026-01-31,Donna Long
REV909323,APP19246926,approved,"KYC matches, no red flags.",13-May-2026,James Barrett
REV665442,APP62242697,APPROVED,Approved after manual PAN check.,15/06/2025,Donna Long
REV949129,APP81239318,Approved,"All documents verified, cleared for activation.",2025-12-06,Robin Coleman
REV705190,APP35103134,Approved,"KYC matches, no red flags.",28/03/2026,James Barrett
REV951278,APP62810041,APPROVED,"All documents verified, cleared for activation.",04-12-2026,Grant Glass
REV222202,APP41661057,Approved,"All documents verified, cleared for activation.",2025-09-23,Lance Mitchell MD
REV603259,APP17085723,approved,Approved after manual PAN check.,2025-01-12 06:52:49,Alisha Duffy
REV234872,APP56574847,APPROVED,"KYC matches, no red flags.",16/11/2025,Jose White
REV022823,APP79304223,approved,"All documents verified, cleared for activation.",2025-12-16,Jose White
REV060661,APP35132407,APPROVED,"KYC matches, no red flags.",2025-08-20 08:39:38,Catherine James
REV998132,APP27281032,Approved,Approved after manual PAN check.,2025-06-23,Jose White
REV125422,APP27964894,APPROVED,Approved after manual PAN check.,2025-08-27 18:50:58,Grant Glass
REV145265,APP80863124,Approved,"All documents verified, cleared for activation.",2025-09-19 20:37:09,Grant Glass
REV434618,APP66947810,APPROVED,"KYC matches, no red flags.",2025-06-28 07:17:33,Catherine James
REV190904,APP50435078,approved,"All documents verified, cleared for activation.",05/06/2026,Alisha Duffy
REV465646,APP40121606,APPROVED,"All documents verified, cleared for activation.",08/01/2025,Alisha Duffy
REV200286,APP49614776,approved,"KYC matches, no red flags.",30/10/2025,Donna Long
REV954909,APP68767647,Approved,"All documents verified, cleared for activation.",12/01/2025,Jose White
REV751347,APP55301567,Approved,"All documents verified, cleared for activation.",04-29-2025,James Barrett
REV486950,APP63022587,approved,Approved after manual PAN check.,2026-01-23 20:28:41,Donna Long
REV453457,APP67261989,approved,Approved after manual PAN check.,03-16-2025,James Barrett
REV047333,APP86717985,approved,"KYC matches, no red flags.",07/04/2026,Robin Coleman
REV808935,APP87440802,Approved,Approved after manual PAN check.,23/11/2025,Lance Mitchell MD
REV264091,APP94914309,approved,"All documents verified, cleared for activation.",04-09-2026,James Barrett
REV737373,APP45450292,approved,Approved after manual PAN check.,19-Jun-2026,James Barrett
REV205097,APP77310238,Approved,,23/12/2025,Grant Glass
REV550752,APP09910850,approved,"KYC matches, no red flags.",2025-12-24 02:49:45,Grant Glass
REV740215,APP43537971,APPROVED,"KYC matches, no red flags.",2025-11-27 18:14:50,Lance Mitchell MD
REV931567,APP52070645,approved,,24-Jul-2025,Lance Mitchell MD
REV505775,APP23646051,approved,"KYC matches, no red flags.",03-May-2026,Lance Mitchell MD
REV502910,APP90034414,approved,,03/05/2025,Robin Coleman
REV463289,APP91196375,APPROVED,"All documents verified, cleared for activation.",05-18-2025,James Barrett
REV927972,APP43860937,APPROVED,Approved after manual PAN check.,29-Mar-2026,Catherine James
REV978029,APP63008230,approved,"KYC matches, no red flags.",29-May-2026,Alisha Duffy
REV434325,APP93219664,Approved,,2026-06-16,Lance Mitchell MD
REV220850,APP48506550,Approved,"KYC matches, no red flags.",09-08-2025,Robin Coleman
REV357589,APP40724809,approved,"All documents verified, cleared for activation.",10/04/2026,James Barrett
REV975154,APP95507796,approved,Approved after manual PAN check.,25-Oct-2025,Donna Long
REV027270,APP60326847,APPROVED,"All documents verified, cleared for activation.",15-Sep-2025,Grant Glass
REV712974,APP55740341,approved,"All documents verified, cleared for activation.",03-Apr-2025,Jose White
REV348686,APP45652416,APPROVED,,2025-09-02,Lance Mitchell MD
REV973579,APP32270241,approved,"KYC matches, no red flags.",2025-03-22,Catherine James
REV903775,APP70001249,APPROVED,"All documents verified, cleared for activation.",2026-05-30 15:09:23,Lance Mitchell MD
REV196747,APP75473838,approved,"All documents verified, cleared for activation.",18/09/2025,Grant Glass
REV877994,APP10526781,approved,"KYC matches, no red flags.",2026-01-14 23:42:41,Alisha Duffy
REV978001,APP14177313,approved,"KYC matches, no red flags.",2026-04-28 04:45:07,Catherine James
REV195695,APP24343231,APPROVED,"KYC matches, no red flags.",08-07-2025,James Barrett
REV709721,APP19855978,approved,"All documents verified, cleared for activation.",16/02/2026,Robin Coleman
REV291955,APP54748561,approved,"All documents verified, cleared for activation.",26/02/2026,Catherine James
REV435784,APP90276739,APPROVED,Approved after manual PAN check.,05/11/2025,Grant Glass
REV378990,APP18949475,APPROVED,"All documents verified, cleared for activation.",2025-01-15,Donna Long
REV753662,APP00587031,approved,"KYC matches, no red flags.",09-Oct-2025,Catherine James
REV771744,APP31841299,approved,Approved after manual PAN check.,11/05/2025,Grant Glass
REV300514,APP60522254,Approved,"All documents verified, cleared for activation.",08-15-2025,Lance Mitchell MD
REV429504,APP45856987,APPROVED,,13/01/2025,Lance Mitchell MD
REV802073,APP49911489,Approved,"KYC matches, no red flags.",2025-02-01,Alisha Duffy
REV998967,APP27820747,Approved,,2025-11-08,Jose White
REV786292,APP87801235,Approved,"All documents verified, cleared for activation.",26-Feb-2026,Lance Mitchell MD
REV561131,APP91149562,APPROVED,"KYC matches, no red flags.",2025-01-14,Lance Mitchell MD
REV100196,APP32669655,Approved,Approved after manual PAN check.,20/09/2025,Jose White
REV552226,APP04587766,approved,Approved after manual PAN check.,09-Aug-2025,Alisha Duffy
REV072707,APP38709215,Approved,"All documents verified, cleared for activation.",2025-11-26 01:53:52,Robin Coleman
REV325189,APP93123345,Approved,"All documents verified, cleared for activation.",03-09-2025,Donna Long
REV572236,APP57476021,Approved,"KYC matches, no red flags.",2026-02-19,Catherine James
REV729270,APP80559360,approved,Approved after manual PAN check.,2026-01-01 07:09:24,Jose White
REV818183,APP80075289,Approved,,22-Dec-2025,Grant Glass
REV626870,APP23114688,Approved,,07-16-2025,Robin Coleman
REV678037,APP35730792,approved,"KYC matches, no red flags.",2026-04-10,Catherine James
REV881334,APP15903305,approved,Approved after manual PAN check.,13-Oct-2025,Lance Mitchell MD
REV417443,APP82026997,Approved,Approved after manual PAN check.,2025-12-27,James Barrett
REV805453,APP24300922,Approved,Approved after manual PAN check.,2026-04-18 05:41:22,Grant Glass
REV242319,APP30797606,Approved,"KYC matches, no red flags.",2026-01-21,Lance Mitchell MD
REV539681,APP21399666,approved,"KYC matches, no red flags.",05-22-2025,Catherine James
REV217696,APP77108597,Approved,"KYC matches, no red flags.",2025-09-25,Alisha Duffy
REV694912,APP50217760,Approved,Approved after manual PAN check.,26/03/2025,Catherine James
REV256233,APP16489855,APPROVED,"All documents verified, cleared for activation.",18-Jan-2025,Donna Long
REV010491,APP02310200,Approved,"All documents verified, cleared for activation.",2025-11-29,Jose White
REV777518,APP59743786,APPROVED,"KYC matches, no red flags.",22-Jun-2025,Jose White
REV938266,APP67021499,APPROVED,Approved after manual PAN check.,02-11-2026,Donna Long
REV885423,APP84518762,approved,"All documents verified, cleared for activation.",12-11-2025,Jose White
REV517513,APP64130893,approved,Approved after manual PAN check.,2025-08-17,James Barrett
REV377005,APP17862529,Approved,"All documents verified, cleared for activation.",2026-05-11,Lance Mitchell MD
REV385229,APP76697485,Approved,"All documents verified, cleared for activation.",05-Feb-2025,James Barrett
REV261002,APP26100051,APPROVED,"All documents verified, cleared for activation.",11-Sep-2025,Alisha Duffy
REV734159,APP21815871,Approved,"All documents verified, cleared for activation.",2026-01-11,Lance Mitchell MD
REV136441,APP29525873,Approved,"KYC matches, no red flags.",2026-06-18 11:59:18,Grant Glass
REV550234,APP82320789,approved,,12/05/2026,James Barrett
REV761506,APP06078782,approved,"All documents verified, cleared for activation.",2026-03-11 07:37:45,Catherine James
REV650305,APP06000429,APPROVED,"KYC matches, no red flags.",02-07-2025,Grant Glass
REV447758,APP80272607,approved,Approved after manual PAN check.,2025-09-14,Grant Glass
REV478979,APP44221759,Approved,Approved after manual PAN check.,27-Mar-2025,Lance Mitchell MD
REV091535,APP12237372,APPROVED,Approved after manual PAN check.,2025-05-20,Alisha Duffy
REV975879,APP37480182,approved,,2025-01-04 17:12:28,Jose White
REV407795,APP39038986,APPROVED,"All documents verified, cleared for activation.",17-Apr-2025,Donna Long
REV529450,APP30849157,Approved,"KYC matches, no red flags.",24-Apr-2025,Jose White
REV748897,APP47631528,approved,"KYC matches, no red flags.",17/09/2025,Alisha Duffy
REV984883,APP99655340,Approved,"KYC matches, no red flags.",2026-02-07 11:06:59,Robin Coleman
REV227893,APP46908023,APPROVED,Approved after manual PAN check.,25/01/2026,Lance Mitchell MD
REV735675,APP31445288,Approved,"KYC matches, no red flags.",04-16-2025,Lance Mitchell MD
REV460670,APP83563157,APPROVED,Approved after manual PAN check.,04/07/2025,James Barrett
REV641040,APP35348370,APPROVED,"All documents verified, cleared for activation.",2025-10-21 08:25:08,James Barrett
REV084759,APP83926374,approved,Approved after manual PAN check.,2025-10-04,Catherine James
REV422235,APP33560437,APPROVED,Approved after manual PAN check.,25-Sep-2025,Robin Coleman
REV802964,APP10741750,approved,"KYC matches, no red flags.",03-18-2025,Grant Glass
REV579365,APP20651793,Approved,"All documents verified, cleared for activation.",01-10-2026,Donna Long
REV175514,APP04678254,Approved,"All documents verified, cleared for activation.",25/03/2025,Catherine James
REV374778,APP83914434,APPROVED,Approved after manual PAN check.,19/03/2026,Grant Glass
REV205342,APP08829795,APPROVED,"All documents verified, cleared for activation.",11-18-2025,James Barrett
REV052609,APP04019102,approved,"KYC matches, no red flags.",01/07/2025,Jose White
REV086188,APP59800176,Approved,,14/04/2026,Catherine James
REV707227,APP40296992,APPROVED,Approved after manual PAN check.,13/01/2026,Donna Long
REV021401,APP30080769,APPROVED,"KYC matches, no red flags.",03-12-2026,Grant Glass
REV225673,APP89785066,APPROVED,,07-01-2025,Grant Glass
REV814256,APP17884095,Approved,Approved after manual PAN check.,11-20-2025,Donna Long
REV765332,APP83368940,approved,"All documents verified, cleared for activation.",30/06/2026,Lance Mitchell MD
REV927302,APP78596247,APPROVED,"KYC matches, no red flags.",05/09/2025,Grant Glass
REV502010,APP60352466,APPROVED,"KYC matches, no red flags.",2026-01-06 22:03:16,Catherine James
REV417384,APP12789960,approved,"All documents verified, cleared for activation.",08-01-2025,Robin Coleman
REV595065,APP03085440,APPROVED,"All documents verified, cleared for activation.",2026-03-09,James Barrett
REV478562,APP34081404,approved,"KYC matches, no red flags.",02-02-2026,Donna Long
REV491654,APP59411830,APPROVED,Approved after manual PAN check.,06/04/2025,Donna Long
REV873069,APP59762825,APPROVED,Approved after manual PAN check.,2025-12-23 02:20:31,Jose White
REV895843,APP90400732,approved,Approved after manual PAN check.,2026-04-11 16:56:33,Jose White
REV661258,APP30444740,APPROVED,"All documents verified, cleared for activation.",2025-10-18 14:55:45,Catherine James
REV313919,APP64760514,approved,"KYC matches, no red flags.",04-29-2025,Grant Glass
REV900741,APP71187105,APPROVED,,04-Mar-2025,Alisha Duffy
REV546028,APP27366536,approved,"KYC matches, no red flags.",03-03-2025,Catherine James
REV268583,APP35412565,APPROVED,"All documents verified, cleared for activation.",2025-06-30 22:47:18,Donna Long
REV820506,APP52544252,Approved,"KYC matches, no red flags.",08-Jun-2026,Donna Long
REV219292,APP45261278,APPROVED,"All documents verified, cleared for activation.",2026-03-14,Catherine James
REV138417,APP29236606,approved,Approved after manual PAN check.,2026-03-17 23:05:55,Lance Mitchell MD
REV211087,APP66379675,APPROVED,"KYC matches, no red flags.",2025-09-19 07:09:18,Catherine James
REV566316,APP82522430,Approved,"All documents verified, cleared for activation.",24/03/2025,Lance Mitchell MD
REV551165,APP27791474,APPROVED,"KYC matches, no red flags.",2026-01-12 00:38:25,Lance Mitchell MD
REV949103,APP44953385,approved,Approved after manual PAN check.,2025-10-11 01:53:45,James Barrett
REV174903,APP52307927,approved,Approved after manual PAN check.,2026-03-19,Alisha Duffy
REV872844,APP08537383,approved,"KYC matches, no red flags.",01-23-2026,Lance Mitchell MD
REV043638,APP98815935,APPROVED,,07/09/2025,Jose White
REV094267,APP10896028,APPROVED,"All documents verified, cleared for activation.",02-01-2025,Alisha Duffy
REV284847,APP67015185,Approved,"All documents verified, cleared for activation.",14/03/2026,Jose White
REV886633,APP09453808,Approved,"KYC matches, no red flags.",13-Jan-2025,Jose White
REV932658,APP98126608,approved,Approved after manual PAN check.,16-Apr-2026,Catherine James
REV859149,APP54156244,approved,"All documents verified, cleared for activation.",2025-11-25,Jose White
REV052817,APP52716773,Approved,"All documents verified, cleared for activation.",2025-06-17 18:51:27,Catherine James
REV746457,APP43252588,Approved,"KYC matches, no red flags.",22-Feb-2026,Jose White
REV165363,APP26790811,Approved,"All documents verified, cleared for activation.",11-03-2025,Jose White
REV166972,APP83774760,Approved,"All documents verified, cleared for activation.",14/05/2026,Lance Mitchell MD
REV427245,APP65325546,APPROVED,Approved after manual PAN check.,2025-04-16,Jose White
REV476863,APP10729228,approved,,17/02/2025,Grant Glass
REV774204,APP02762787,APPROVED,"All documents verified, cleared for activation.",01-25-2026,James Barrett
REV167635,APP41861866,APPROVED,Approved after manual PAN check.,09-05-2025,Jose White
REV071718,APP48922648,Approved,,2025-03-17,Jose White
REV072809,APP24705688,Approved,Approved after manual PAN check.,2025-10-18,Catherine James
