customer_id,mobile_number,email,full_name,created_date,status
,4747399050,courtney_mcgee@rediffmail.com,Courtney Mcgee,2025-10-23 03:43:53,LEAD
CUSZJ58261056,3847584061,martha_garner@outlook.com,Martha Garner,2026-03-05 06:31:17,approved
CUSRE80874563,30093 06338,katrina683@rediffmail.com,KATRINA ROSARIO,12-11-2025,ACTIVATED
CUSHV19052174,910932171226,jane876@yahoo.com,Jane Salazar,2026-01-16,Pending Review
CUSBC29598177,+91-6349301732,sarah.tate@outlook.com,Sarah  Tate,2026-05-29,In Progress
CUSFS40012880,5388067722,dominique.meyers@rediffmail.com,DOMINIQUE MEYERS,2025-05-11,Activated
CUSZM54759501,1156781408,chris.porter@example.net,Chris Porter,11/04/2026,Activated
CUSBA78041048,+91-6244704986,lacey.lozano@outlook.com,Lacey Lozano,21/09/2025,activated
CUSOE12311541,+91-0713693005,anita.barton@outlook.com,Anita Barton,03/03/2025,ACTIVATED
CUSGV87442275,06559428249,kara.bradford@rediffmail.com,Kara Bradford,21-Jun-2026,ACTIVATED
CUSZC95879729,51982 22470,julia_mcconnell@rediffmail.com,Julia Mcconnell,13-Apr-2025,lead 
CUSRC41177449,0759911000,marco599@yahoo.com,Marco Conley,2025-03-08 22:49:21,Activated
CUSEI38447278,5154960660,shirley586gmail.com,Shirley Krueger,11/03/2026,activated
CUSSE57872558,916903337363,emma.fields@yahoo.com,Emma Fields,2026-01-26 17:52:33,activated
CUSMZ19980684,09950867226,joshua57@yahoo.com,Joshua Cooke,2025-01-17,activated
CUSTX37600589,+91-1179493823,vanessa_clark@outlook.com,Vanessa Clark,2026-05-28 21:16:41,ACTIVATED
CUSXU74541439,917290992016,martha309@yahoo.com,  Martha Cortez  ,03-20-2026,approved
CUSVO55389317,14880 19394,ross959@outlook.com,Ross Mcbride,31/01/2025,ACTIVATED
CUSIY66334616,06669334176,jay_sims@example.net,JAY SIMS,14/05/2026,Lead
CUSCT48943733,14964 83443,miranda213@example.net,Miranda  Maddox,2026-06-06 12:50:16,lead 
CUSID26516553,05564867723,caleb_pena@example.net,Caleb Pena,08-Apr-2025,REJECTED
CUSBU22355646,37655 39275,lance.kerr@rediffmail.com,Lance Kerr,07-Mar-2025,Pending review
CUSAW55044622,+91-5753802999,tanner_davenport@yahoo.com,TANNER DAVENPORT,06-Jan-2026,ACTIVATED
CUSLU67793876,1378427629,summer3@gmail.com,Summer Mcmillan,06-15-2026,Pending review
CUSVT25526611,63703 25866,,Neil Zhang,27-Jan-2025,In Progress
CUSRM48599109,918882355497,shane766@example.net,shane wiggins,05/10/2025,IN PROGRESS
CUSQL48319159,915729987260,eugene_abbott@gmail.com,Eugene Abbott,09/11/2025,activated
CUSHZ94522791,06887 30296,alejandra573@example.net,Alejandra Griffith,2025-01-06,activated
CUSVP78706763,59212 68485,,  Robert Lowery  ,2025-03-15 23:22:22,activated
CUSRR11294929,919588457724,meagan_yang@gmail.com,meagan yang,2026-03-31 08:08:06,In Progress
CUSEF77414905,9975261587,jocelyn92@outlook.com,jocelyn lozano,2025-09-30,ACTIVATED
CUSNU55323415,44182 22618,christopher124@gmail.com,christopher castaneda,15-Nov-2025,activated
CUSXM48713408,04955225765,bryan_barr@rediffmail.com,Bryan Barr,2025-11-06 20:31:36,Activated
CUSBN14897839,910290280133,sandra.huffman@example.net,Sandra Huffman,2025-01-02 15:51:46,ACTIVATED
CUSEJ65216348,911051184264,caitlin_hanna@example.net,Caitlin Hanna,25/06/2026,activated
CUSXX60077571,09476469145,geoffrey.wood@outlook.com,Geoffrey Wood,06/03/2026,activated
CUSKR68483432,4295995719,,Manuel Lam,11/01/2026,activated
CUSGW58997571,8851027261,kirsten_wilkerson@gmail.com,Kirsten Wilkerson,26/12/2025,Activated
CUSSM57178300,15896 89748,lacey.spears@outlook.com,Lacey  Spears,16-Jan-2025,ACTIVATED
CUSOL95065731,9742866771,kimberly285@gmail.com,Kimberly Blair,21-Oct-2025,Activated
CUSFQ45004195,4222604065,dale502@rediffmail.com,Dale Rush,09/02/2026,Lead
CUSNW78392034,04856153157,sean656@example.net,Sean Branch,28/10/2025,in progress
CUSXX65247904,07949554012,ivan_bright@example.net,IVAN BRIGHT,2025-04-10 05:25:32,Pending review
CUSJG12120020,,,Maxwell Casey,2025-11-28 01:29:01,LEAD
CUSZZ72390372,918543250310,alvin.frey@rediffmail.com,Alvin Frey,05/07/2025,Lead
CUSEG37476266,73711 61741,,Sheila Bauer,13-Jun-2025,activated
CUSFP42749986,+91 04045-06736,cynthia700@example.net,Cynthia Wilkins,2025-12-14 23:34:20,Activated
CUSDO28782650,918366253967,veronica845outlook.com,Veronica Reed,2025-04-22 16:17:34,ACTIVATED
CUSBS85303468,0953656737,carly_reilly@example.net,Carly Reilly,09-03-2025,activated
CUSLE68705807,06407078384,eric_mclaughlin@rediffmail.com,Eric Mclaughlin,2026-02-19,ACTIVATED
CUSNU58180582,+91 74977-24459,frederick_salas@example.net,frederick salas,2025-08-26,Lead
CUSAO94497181,34872 89880,johnathan_proctor@gmail.com,  Johnathan Proctor  ,2025-11-11 10:29:46,lead
CUSOY72946671,,malik.lawson@rediffmail.com,Malik Lawson,2026-04-26 13:09:32,Activated
CUSRC29056550,00336313165,,Laura Espinoza,2026-03-20 06:55:49,IN PROGRESS
CUSWR34010772,915930608438,,Calvin Lowe,08-Jan-2025,ACTIVATED
CUSRJ59928533,0523619653,caitlin516@outlook.com,Caitlin Rivers,02-25-2026,LEAD
CUSQU72728781,06238026709,joe_george@rediffmail.com,Joe George,2025-10-03,ACTIVATED
CUSNW64479860,,,Riley Mckay,2026-01-08,LEAD
CUSFD50557779,45353 81157,edgar_gates@example.net,Edgar Gates,14/06/2025,activated
CUSLZ46946604,+91-4769116122,sophia939@example.net,SOPHIA MCGRATH,2025-02-01 23:52:16,Activated
CUSZW60028097,,juan_fields@outlook.com,JUAN FIELDS,19-Apr-2025,lead
CUSAV83973363,+91 41306-96665,kellie601@gmail.com,KELLIE ATKINSON,2026-03-26,approved
CUSYQ44494199,840927715,eugene.foley@rediffmail.com,Eugene Foley,2025-05-28,activated
CUSIZ12231448,2955485997,erin.moss@yahoo.com,Erin  Moss,01-Jun-2026,activated
CUSSA74418767,2968988529,dustin_guzman@yahoo.com,Dustin Guzman,02-21-2026,Pending Review
CUSQO30072215,+91 52946-06971,brenda_whitney@rediffmail.com,Brenda Whitney,09-10-2025,In-Progress
CUSFR37939194,35219 60910,harry322@example.net,Harry Logan,05-04-2025,activated
CUSWW35685057,05349232005,perry.avery@rediffmail.com,Perry Avery,04-11-2026,Pending review
CUSQC62189820,21105 49256,cameron.garza@gmail.com,CAMERON GARZA,07-21-2025,In Progress
CUSOM65773704,09119374229,randall.baird@rediffmail.com,Randall Baird,04-Mar-2026,lead
CUSYU60082369,+91-2220975506,danny.cantrell@outlook.com,Danny Cantrell,27-Dec-2025,Activated
CUSSU79189022,+91 07744-20844,jaime_mcfarland@rediffmail.com,Jaime Mcfarland,2026-05-12,activated
CUSJZ46059169,,,EDWARD JOHNS,2026-05-19 14:56:55,Lead
CUSXX53295545,911100065722,norman315@example.net,  Norman Clay  ,2026-03-06,In-Progress
CUSZQ84608220,68335 14755,michael_schroeder@example.net,Michael Schroeder,2026-02-03,LEAD
CUSUT89926396,00675950530,douglas474@gmail.com,Douglas Mckee,06-Jan-2025, Lead
CUSGO74126831,51283 53185,jason_rivers@gmail.com,Jason Rivers,17/06/2026,ACTIVATED
CUSBA59502635,3327639904,victoria.white@gmail.com,Victoria White,30-Sep-2025,ACTIVATED
CUSFC82142778,05168310846,ellen407@outlook.com,  Ellen Pruitt  ,01/10/2025,ACTIVATED
CUSIT82106908,53596 62354,gilbert61@rediffmail.com,gilbert austin,2026-04-29 12:14:49,activated
CUSCK62542815,00039532527,stuart147@yahoo.com,Stuart Hines,17-May-2026,pending review
CUSAC85293125,7049540410,kristopher_hicks@example.net,Kristopher Hicks,2025-01-19,pending review
CUSBV54874390,+91-4096466424,cheryl267@gmail.com,Cheryl Bradley,28/06/2026,Activated
CUSVF12335793,912929929201,frances.patterson@rediffmail.com,Frances Patterson,10-Dec-2025,ACTIVATED
CUSAW11418060,915500244587,gerald671@example.net,Gerald Chen,18/01/2026,IN PROGRESS
CUSJV51775458,912139276895,jaime888@outlook.com ,Jaime Sloan,12-09-2025,lead
CUSCD17517524,09549006579,sandy910@rediffmail.com,  Sandy Parker  ,2025-01-26,approved
CUSXX24644287,40051 29486,nathaniel_mcfarland@yahoo.com,NATHANIEL MCFARLAND,2025-03-31,ACTIVATED
CUSIP62762236,+91 41839-95578,kylie.copeland@example.net,Kylie Copeland,2025-02-15 06:25:19,Activated
CUSCW80416957,+91 67499-86313,sandy160@yahoo.com,Sandy Waller,06-01-2026,In Progress
CUSWJ31129829,+91-9937697086,leah_sparks@gmail.com,Leah Sparks,11/10/2025,ACTIVATED
CUSAJ97958253,+91-3034786556,phillip774@outlook.com,  Phillip Li  ,01-01-2026,Pending review
CUSDV86441268,07832741046,joann526@example.net,Joann Livingston,12/09/2025,In Progress
CUSJF35704502,05005365448,john622@gmail.com,John Barker,14-Sep-2025,lead 
CUSFE08312096,+91 26194-11236,annette173@gmail.com,Annette Cooper,05-19-2026,activated
CUSPR52743027,9008689737,mercedes454@rediffmail.com,Mercedes Velasquez,20/04/2026,lead
CUSYD45373368,1345796488,chris.hoover@rediffmail.com,Chris Hoover,03-28-2025,activated
CUSDW80568566,2198655049,francisco.cameron@example.net,FRANCISCO CAMERON,24/04/2026,activated
CUSVG48839974,917500030566,gavin_carrillo@outlook.com,Gavin Carrillo,10-30-2025,ACTIVATED
CUSRW41718546,+91-2207311964,randy.cole@example.net,Randy Cole,05-02-2025,Pending review
CUSDI10448393,4920683465,connor217@example.net,Connor Hendricks,2025-12-13 05:09:45,In Progress
CUSJW48565264,28220 22041,stephanie_sanders@outlook.com,Stephanie Sanders,04-26-2026,Activated
CUSRH47830194,02537424941,kristy809@yahoo.com,KRISTY RIVAS,2025-01-04,ACTIVATED
CUSVC22649397,+91 15213-80409,ronnie.higgins@yahoo.com,Ronnie Higgins,06-06-2025,LEAD
CUSCS25760138,01216525081,andres.perkins@gmail.com,Andres Perkins,2025-09-14 21:35:51,activated
CUSJX76252951,7518666136,tiffany364@yahoo.com,Tiffany Neal,04-01-2026,in progress
CUSBI19541825,93745 79670,shane_white@outlook.com,Shane White,06-28-2025,lead 
CUSVC06350264,912505208385,franklin733@outlook.com,Franklin Villarreal,05/06/2026,Pending review
CUSIM62424067,2272631414,candice_anthony@outlook.com,Candice Anthony,08/07/2025,IN PROGRESS
CUSIR77644862,918523752333,brenda_bowers@gmail.com,Brenda Bowers,26/10/2025,In Progress
CUSZE27918750,+91 92088-14319,donald297@example.net,Donald Rosario,09-27-2025,ACTIVATED
CUSFS58077692,3874777982,meagan_stokes@yahoo.com,Meagan Stokes,03/01/2025,In-Progress
CUSMI18110338,5334313216,joann.sampson@yahoo.com,Joann Sampson,2025-04-04 22:48:10,REJECTED
CUSKE75777783,07265683720,ivan472@rediffmail.com,IVAN BUSH,15/12/2025,Activated
CUSWM78169172,+91-3548137026,janice189@yahoo.com,Janice Best,05/03/2025,ACTIVATED
CUSTI56827537,06744519982,vicki975@example.net,Vicki Soto,25-Jul-2025,Lead
CUSNV36240831,74456 32250,katelyn_brewer@example.net,Katelyn Brewer,2026-03-08 11:17:06,ACTIVATED
CUSDR18527875,4672760022,nicolas.villegas@yahoo.com,NICOLAS VILLEGAS,2025-04-15,approved
CUSTR04524532,916574331906,lawrence_marshall@gmail.com,Lawrence Marshall,06-12-2025,APPROVED
CUSKH29765916,+91-1853332616,christy_payne@example.net,Christy Payne,08-Oct-2025,Lead
CUSUP55146800,3834088559,ana.nolan@outlook.com,Ana Nolan,23/04/2026,IN PROGRESS
CUSFH17005229,5990527025,cathy_rosario@outlook.com,CATHY ROSARIO,26/05/2025,activated
CUSUV11348265,81957 14639,jason_patterson@rediffmail.com,jason patterson,2025-02-16,ACTIVATED
,01336543616,alan_richmond@yahoo.com,alan richmond,12-May-2025,LEAD
CUSDG64165666,+91 07018-05893,howard_decker@outlook.com,HOWARD DECKER,03-Jul-2025,ACTIVATED
CUSCL06355373,+91-2771195296,caitlyn.ford@outlook.com,  Caitlyn Ford  ,2026-02-08 13:21:36,Activated
CUSUI18244042,+91-9541084297,antonio_mcintosh@rediffmail.com,Antonio Mcintosh,03-May-2025,activated
CUSKH54816614,919682924590,ian504@example.net,Ian Chaney,2026-05-09,activated
CUSIF76751610,5339619381,norma187@example.net,Norma Bishop,2025-12-15 08:27:08,activated
CUSJV17745584,1734742219,ana_montoya@rediffmail.com,Ana Montoya,24/04/2026,ACTIVATED
CUSCK97259374,+91-2744426110,clifford_dean@example.net,Clifford Dean,09-08-2025,lead 
CUSNI18647192,5515556223,nathan.elliott@outlook.com,NATHAN ELLIOTT,2025-11-09,in progress
CUSSJ33102085,+91 98034-40585,nicolas195@outlook.com,Nicolas Sutton,01-24-2025,activated
CUSFN66142585,919751241794,nicole.schmitt@rediffmail.com,NICOLE SCHMITT,01-May-2026,activated
CUSTB62588576,918053396274,dwayne.rollins@example.net,Dwayne Rollins,2025-11-22,ACTIVATED
CUSWD36427379,92135 11133,autumn222@gmail.com,Autumn Bernard,2025-03-23,Activated
CUSWP99247020,0162913457,grant197@yahoo.com,grant santiago,30/12/2025,LEAD
CUSXY31640975,+91 40948-84489,terrence.downs@outlook.com,  Terrence Downs  ,2025-04-27 11:37:48,Activated
CUSWP73415177,+91-7494902284,shari_garner@gmail.com,Shari Garner,2026-02-18,activated
CUSRS90714163,+91-8043416518,kaitlin_beck@outlook.com,Kaitlin Beck,06-May-2025,ACTIVATED
CUSFJ83826820,912076795757,jenny_blevins@outlook.com,Jenny Blevins,01-19-2025,Activated
CUSIJ95797861,912225624677,lacey_zavala@outlook.com,Lacey Zavala,20-Feb-2026,Activated
CUSWF09007356,5409285542,gordon439@rediffmail.com,Gordon Kane,28-Sep-2025,in progress
CUSFL39908860,80954 58450,james.fuller@outlook.com,James Fuller,2025-04-19 02:33:54,lead
CUSQW67932633,75966 14466,amy.cummings@rediffmail.com,AMY CUMMINGS,08/01/2026,activated
CUSTH28986143,+91 17980-89324,marvin426@outlook.com,Marvin Barker,2025-01-27,activated
CUSMR56273964,,,Isaiah Rivas,02-Mar-2026,ACTIVATED
CUSMS97417969,27624 25171,david.hunt@outlook.com,David Hunt,22/06/2026,LEAD
CUSAI34041754,3949207466,jesse.welch@yahoo.com,Jesse Welch,01-03-2025,Lead
CUSDS21860032,9011400347,juan619@gmail.com,Juan Prince,2025-04-21 02:20:54,ACTIVATED
CUSPY86354692,99663 90742,harry_bautista@rediffmail.com,  Harry Bautista  ,03-18-2025,activated
CUSHS95796337,910871650817,amy.bender@yahoo.com,Amy Bender,2025-02-08,activated
CUSNX21736237,0838662846,max_lozano@gmail.com,Max  Lozano,2025-11-30,rejected
CUSYX33398985,02525580315,shane_robbins@example.net,Shane Robbins,26-Mar-2025,Activated
CUSSL88453084,+91-9803418428,cheyenne401@yahoo.com,CHEYENNE GROSS,02-18-2025,Lead
CUSRB47214501,7747373278,duane_mcclure@yahoo.com,Duane Mcclure,08/05/2026,Pending review
CUSON05530611,27523 40870,tommy.greene@outlook.com,Tommy Greene,01-10-2025,ACTIVATED
CUSDC33190340,04433819337,brooke708@rediffmail.com,Brooke Ellison,03-Oct-2025,LEAD
CUSDC27505336,06699659808,arthur980@rediffmail.com,Arthur Schmitt,26-Apr-2025,pending review
CUSMG33892807,00245199173,,Wyatt Valenzuela,2025-06-02,ACTIVATED
CUSHW20351919,+91-1335850814,claudia_gibbs@gmail.com,Claudia Gibbs,02/01/2026,ACTIVATED
CUSEU69528070,15858 22793,bob736@outlook.com,Bob  Harrell,2025-12-29,activated
CUSWW35992855,+91-0561006799,faith192example.net,Faith Zimmerman,14/05/2025,activated
CUSLP81960275,+91-3640412091,cassidy790@rediffmail.com,CASSIDY COLLINS,12-23-2025,Activated
CUSEF95044782,,,Erik Frey,2025-08-06,LEAD
CUSGX42791925,1555720628,dave_mckay@outlook.com,Dave Mckay,09/03/2026,rejected
CUSJT75998056,45547 81376,bernard.gallagher@yahoo.com,Bernard Gallagher,04-12-2026,ACTIVATED
CUSNK15392101,+91-7488259363,destiny_brown@rediffmail.com,Destiny Brown,09/09/2025,APPROVED
CUSLQ46340607,+91-2867588836,steve.cooley@outlook.com,Steve Cooley,2026-05-09 03:59:26,lead 
CUSQM11645605,+91-1807392002,omar_lozano@yahoo.com,Omar Lozano,11-Mar-2026,ACTIVATED
CUSMZ84021155,+91 55196-71014,natalie.burgess@gmail.com,Natalie Burgess,2025-10-15,In Progress
CUSPN14391372,4204107942,jennifer_sullivan@example.net,Jennifer Sullivan,2025-07-18,REJECTED
CUSBA39873828,,,  Brandy Harris  ,2025-10-23,LEAD
CUSEQ53699547,1653462497,jody.levy@yahoo.com,Jody Levy,2026-05-01,IN PROGRESS
CUSRX18259568,+91-8830758978,emily.reilly@gmail.com,Emily Reilly,2025-06-06,In-Progress
CUSRN51663105,+91 24269-74966,chelsea138@example.net,CHELSEA MCMILLAN,2025-04-10,In-Progress
CUSFM91371283,6379358944,logan903@rediffmail.com,Logan Bauer,01-21-2025,activated
CUSUX45270691,,vicki369@yahoo.com,Vicki Jarvis,2025-08-29 20:40:47,pending review
,06104 03049,andrea_wang@outlook.com,Andrea Wang,12-May-2026,lead
CUSPN68249850,3168752866,alexandria_case@outlook.com,Alexandria Case,14/09/2025,rejected
CUSHH47084867,5963436509,cameron_cantu@example.net,Cameron Cantu,19/01/2026,ACTIVATED
CUSYV26824837,03519 57300,logan354@yahoo.com,Logan Goodwin,2025-02-17 17:14:44,Activated
CUSTL50271926,07288073664,daniel_barajas@outlook.com,DANIEL BARAJAS,03-02-2025,ACTIVATED
CUSMM99555308,+91-7280563193,anita274@yahoo.com,Anita Fisher,12-May-2025,In Progress
CUSCQ14036348,+91-3790229309,faith.bowman@rediffmail.com,faith bowman,2025-07-02 04:04:30,activated
CUSLE82088596,916699365544,mathew.meyers@outlook.com,mathew meyers,2025-12-29 01:43:29,LEAD
CUSGS77655241,8314676207,joanne_french@outlook.com,Joanne French,24-Nov-2025,In Progress
CUSNO76202515,+91-0264108614,sherri587@yahoo.com,Sherri Walter,2026-05-18 23:16:34,In-Progress
CUSOB49234359,+91-0566937540,kim.bentley@gmail.com,Kim Bentley,11/11/2025,activated
CUSWY68568506,+91-4871300025,stuart128@outlook.com,Stuart Nielsen,26-May-2025,activated
CUSNC80183235,916767809645,mariah701@gmail.com,Mariah Mckinney,27/08/2025,ACTIVATED
CUSXV94978007,+91-5721163017,travis_sellers@example.net,Travis Sellers,22-May-2025,pending review
CUSPS97755612,9040150762,paula.nielsen@yahoo.com,Paula Nielsen,2025-01-10 10:23:18,activated
CUSJH57756591,915641496534,eddie.palmer@yahoo.com,eddie palmer,2025-06-12 08:39:31,In-Progress
CUSQI76126917,52124 32491,gordon.reed@outlook.com,Gordon Reed,2025-08-09,pending review
CUSXP59746833,+91 10052-47414,andre.odonnell@example.net,Andre Odonnell,18-Feb-2026,Rejected
CUSOX72150520,+91-3184560599,hector_roberts@outlook.com,Hector Roberts,2026-05-11 20:57:24,ACTIVATED
CUSEE26143403,9156830953,sherry.wilkins@outlook.com,sherry wilkins,08/07/2025,ACTIVATED
CUSCH33655861,9693924962,christine.sims@rediffmail.com,Christine Sims,02-15-2025,ACTIVATED
CUSWP47084748,04747492671,adrian.hartman@gmail.com,Adrian Hartman,26-Jun-2026,ACTIVATED
CUSDH22556001,3643748262,isabel.ware@example.net,ISABEL WARE,09/06/2025,activated
CUSSL01245857,03820391643,audrey165@gmail.com,Audrey Hampton,2025-07-12 20:00:30,Pending Review
CUSKV14044850,0892331971,evan_cordova@outlook.com,  Evan Cordova  ,07-Feb-2025,pending review
CUSZP13860379,+91 62698-96722,molly.sawyer@outlook.com,Molly Sawyer,2026-02-20,Approved
CUSSJ96210405,,tina2@example.net,Tina Shah,2025-08-20,LEAD
CUSVH68634902,+91 67240-14291,diana_costa@yahoo.com,Diana Costa,2025-10-27,in progress
CUSIR50887735,2396412342,elijah_leblanc@rediffmail.com,Elijah Leblanc,01-20-2025,Lead
CUSIS41063899,06621488385,caleb.rich@rediffmail.com,Caleb Rich,06-Apr-2026, Lead
CUSUZ26196971,1184762974,austin988@gmail.com,austin graves,2025-10-16,Activated
CUSNF38520372,7470021888,lance220@gmail.com ,Lance Adams,05-20-2026,In-Progress
CUSAA77956051,05606420162,terrence617@outlook.com,terrence rojas,26-Feb-2026,in progress
CUSCN04238524,08554885980,tricia.schmidt@yahoo.com,Tricia Schmidt,07-Aug-2025,Activated
CUSYB69029831,06229131670,clinton_donaldson@gmail.com,Clinton Donaldson,2025-05-24 23:08:24,activated
CUSCZ64226081,+91-9080479490,wanda.reese@yahoo.com,Wanda Reese,07-22-2025,Activated
CUSYU25001893,1120858855,isabel180@yahoo.com,Isabel Black,2025-12-13 21:21:15,IN PROGRESS
CUSSH10232001,0898761081,sylvia_campos@gmail.com,Sylvia Campos,2025-07-30 17:21:19,activated
CUSIX56400141,+91-5709113199,karina_lopez@yahoo.com,Karina Lopez,02-08-2026,approved
CUSSD45625038,07332132894,monique_russo@yahoo.com,MONIQUE RUSSO,2025-12-23,Pending review
CUSLW18916159,+91 88873-88452,tricia_macdonald@gmail.com,Tricia Macdonald,16/12/2025,pending review
CUSZO41886161,912077139655,henry_barber@outlook.com,henry barber,08-27-2025,Pending Review
CUSJN43357051,19372 90705,sabrina_abbott@rediffmail.com,SABRINA ABBOTT,2025-02-13,activated
CUSMR42429563,4175955872,carly.graves@example.net,Carly Graves,2026-04-28 10:16:57,activated
CUSBJ62408926,08724958069,traci561@outlook.com,Traci Welch,2026-03-27,activated
CUSWV54561431,+91 95312-00859,penny_david@yahoo.com,Penny David,2025-04-18 18:26:43,activated
CUSMU78590951,+91-9056032662,vernon478@yahoo.com,VERNON SANDOVAL,10-28-2025,activated
CUSOZ47146624,+91-0328862840,madeline911@outlook.com,  Madeline Cantu  ,2026-05-21,Pending Review
CUSWH67525132,+91-8668477786,ronnie454@rediffmail.com,Ronnie Malone,23-Apr-2025,in progress
CUSUG44716392,63718 92392,deborah_kim@example.net,Deborah Kim,2025-04-13,Activated
CUSBS95892886,9834995666,joel_cisneros@yahoo.com,  Joel Cisneros  ,04-01-2026,ACTIVATED
CUSVW60602933,+91-8064398061,yolanda364@yahoo.com,Yolanda  Kent,2025-12-15 07:07:00,lead
CUSSS59251029,5087234390,glen.murphy@yahoo.com,Glen Murphy,2025-07-25 18:58:35,Lead
CUSZS35103943,+91 74477-55874,kiara796@example.net,kiara harrington,2025-05-09 19:56:48,LEAD
CUSAJ53145945,05146318798,matthew_bowman@rediffmail.com,Matthew Bowman,2026-02-20 07:17:26,Activated
CUSQI17132081,2251982954,preston576@rediffmail.com,preston ho,02-27-2025,In-Progress
CUSIV36777639,05614 18923,kerry.briggs@yahoo.com,Kerry Briggs,09-15-2025,Activated
CUSEQ27577306,4196400092,arthur.lyons@rediffmail.com,Arthur Lyons,21-Apr-2026,ACTIVATED
CUSRR12814429,+91 92752-43728,lawrence_cruz@gmail.com,Lawrence Cruz,04-14-2026,activated
CUSAC59728046,+91 51649-98742,zoe_vincent@yahoo.com,Zoe Vincent,10/06/2025,Activated
CUSDG64165666,+91 07018-05893,howard_decker@outlook.com,HOWARD DECKER,03-Jul-2025,ACTIVATED
CUSLL58685014,6556981693,sharon_hutchinson@gmail.com,Sharon Hutchinson,2026-06-10 13:02:58,Activated
CUSGH48246974,+91-6988076103,mckenzie.ramirez@example.net,Mckenzie Ramirez,2025-02-14,Pending review
CUSJL11522328,914752835999,stephanie.bonilla@rediffmail.com,Stephanie Bonilla,04-06-2025,activated
CUSLM17133001,3880173493,brittney.mendez@example.net,Brittney Mendez,2026-04-03,Pending Review
CUSRQ47267890,918848190331,mario.cox@example.net,Mario  Cox,04-03-2025,ACTIVATED
CUSPE66647928,06493757663,jorge591@yahoo.com,jorge wyatt,22/10/2025,in progress
CUSJK65810167,+91 73674-36651,sandy.delgado@outlook.com,Sandy Delgado,08/02/2026,REJECTED
CUSVR56990235,2785760849,alexis.collier@outlook.com,Alexis Collier,2025-09-19 14:14:05,activated
CUSVX08568861,+91-5920766798,clayton_blackburn@gmail.com,Clayton Blackburn,21/07/2025,activated
CUSUV86601385,917380101245,brent_cochran@rediffmail.com,Brent Cochran,2025-01-01 04:14:30,Activated
CUSZX04242584,7176853849,perry_conley@example.net,Perry Conley,10-Oct-2025,activated
CUSYJ87275731,38607 92746,bernard_fleming@rediffmail.com,Bernard Fleming,04-18-2026,Activated
CUSOP87588576,05440019271,barry753@gmail.com,Barry Foster,19/05/2026,rejected
CUSFV00034921,914853423216,sharon_adkins@outlook.com,Sharon Adkins,2026-04-16,in progress
CUSLP91798653,02951877081,rodney_spencer@gmail.com,Rodney Spencer,27/11/2025,Pending review
CUSZN56007906,8295133491,gail.mooney@rediffmail.com,Gail Mooney,2025-11-07,REJECTED
CUSKA26815035,+91 68658-43056,lorraine597@example.net,Lorraine Yang,2026-02-13,In-Progress
CUSKP57777446,+91-0099585091,luke_elliott@outlook.com,Luke Elliott,2025-01-04,Activated
CUSEQ20713894,9453934112,kevin514@yahoo.com,Kevin Werner,09-12-2025,Activated
CUSAB79005312,918459587695,troy927@yahoo.com,Troy  Bruce,2025-07-22 07:09:17,ACTIVATED
CUSAU44045301,+91-7206344636,mike_powell@rediffmail.com,Mike Powell,2025-08-16,In Progress
CUSPB37715411,2912636235,diane.myers@yahoo.com,Diane Myers,10/07/2025,REJECTED
CUSHV28651584,911720135308,edward_schroeder@example.net,Edward Schroeder,04-09-2026,approved
CUSLW23159430,3579129235,alison_forbes@yahoo.com,ALISON FORBES,02-25-2025,pending review
CUSYX22998327,+91-2002979348,betty_velasquez@gmail.com ,betty velasquez,2025-02-02,Pending review
CUSBV54874390,03167612702,janet_mcbride@example.net,JANET MCBRIDE,2026-01-30,lead 
CUSZQ03178836,59844 40889,adam_mcknight@yahoo.com,Adam Mcknight,2025-05-15 03:42:42,Activated
CUSLT94731217,+91-8844225831,jeffrey301@gmail.com,Jeffrey Simon,01/09/2025,ACTIVATED
CUSUK66994183,919821031546,james_donaldson@gmail.com,James Donaldson,12-Jun-2026, Lead
CUSYO85188513,919693117735,audrey.reilly@rediffmail.com,  Audrey Reilly  ,18-Aug-2025,activated
CUSGU30437009,910973620054,maxwell.gallagher@example.net,Maxwell Gallagher,2025-03-20, Lead
CUSUZ31241955,11216 05935,desiree.spears@rediffmail.com,Desiree Spears,25/02/2025,lead 
CUSUI74613037,+91-0443774916,mason537rediffmail.com,Mason Macias,15/07/2025,Pending review
CUSTI74774878,02163976989,cindy_chapman@rediffmail.com,Cindy Chapman,2025-02-15,Pending Review
CUSLE35108063,+91-3800363618,whitney_garza@rediffmail.com,Whitney Garza,24/04/2026,Pending review
CUSZL39446926,+91 98138-33494,emily.pena@rediffmail.com,Emily Pena,08-15-2025,ACTIVATED
CUSPJ94721556,8858212402,lisa_maldonado@rediffmail.com,lisa maldonado,2026-04-11,activated
CUSPV04382452,914511270610,malik53@rediffmail.com,Malik Avila,16/02/2026,lead 
CUSEU55788508,+91-6468498118,danny_madden@yahoo.com,Danny  Madden,06-05-2025,In-Progress
CUSDO06972582,5150913182,ricky_camacho@yahoo.com,Ricky Camacho,2026-03-20 00:02:14,activated
CUSBD28037944,9779036496,casey.higgins@outlook.com,  Casey Higgins  ,06-Jan-2025,Activated
CUSYH66469365,+91 48768-05702,penny300@gmail.com,Penny Lowery,2025-10-30,activated
CUSPV70707216,+91 87786-34018,katherine_avery@yahoo.com,Katherine Avery,25-Mar-2025,pending review
